MGT 499,AN  322,660,652,166,164,0.9878787878787879,0.9879518072289156,-7.30193501277121e-5
WRD 110,SOC 101,13097,11622,1129,1005,0.887378789035657,0.8901682905225864,-0.0027895014869293577
SOC 339,GEO 130,2632,2358,42,38,0.8958966565349544,0.9047619047619048,-0.00886524822695034
ANT 160,PHI 130,10938,9979,316,281,0.9123240080453465,0.8892405063291139,0.023083501716232635
NUR 311,NUR 382,448,444,57,57,0.9910714285714286,1.0,-0.008928571428571397
COM 252,COM 287,9945,9020,195,179,0.9069884364002011,0.9179487179487179,-0.010960281548516804
PS  235,ANT 160,3106,2509,87,70,0.8077913715389569,0.8045977011494253,0.0031936703895315555
GEO 255,SOC 101,512,409,34,23,0.798828125,0.6764705882352942,0.12235753676470584
GEO 261,SOC 235,2062,1861,38,37,0.902521823472357,0.9736842105263158,-0.07116238705395883
STA 210,PS  240,9386,8257,33,27,0.8797144683571276,0.8181818181818182,0.0615326501753094
ASC 362,ASC 205,449,402,42,39,0.8953229398663697,0.9285714285714286,-0.03324848870505892
ME  330,EM  302,631,462,763,617,0.7321711568938193,0.8086500655307994,-0.07647890863698015
NUR 101,PHI 120,1808,1685,96,88,0.9319690265486725,0.9166666666666666,0.0153023598820059
UK  100,ECO 201,1593,1403,101,96,0.8807281858129316,0.9504950495049505,-0.0697668636920189
AN  300,FIN 250,4041,3628,60,58,0.8977975748577085,0.9666666666666667,-0.06886909180895817
CE  461G,MNG 303,637,611,32,30,0.9591836734693877,0.9375,0.02168367346938771
MA  111,PGY 206,11842,9979,45,36,0.8426786015875697,0.8,0.04267860158756964
ECO 202,PS  212,5462,4359,78,64,0.7980593189307946,0.8205128205128205,-0.02245350158202586
MGT 301,B&E 122,5349,4835,61,60,0.9039072723873621,0.9836065573770492,-0.07969928498968704
CHE 233,CLA 131,4024,3769,334,323,0.9366302186878728,0.9670658682634731,-0.0304356495756003
MNG 331,CS  221,309,290,48,46,0.9385113268608414,0.9583333333333334,-0.019822006472491993
MA  123,ENG 191,6644,4973,56,41,0.7484948826008428,0.7321428571428571,0.016352025457985753
SOC 101,A-H 106,16055,13960,169,134,0.8695110557458735,0.7928994082840237,0.07661164746184979
GER 101,CHE 230,1764,1532,47,46,0.8684807256235828,0.9787234042553191,-0.11024267863173631
ENG 107,B&E 105,3616,3177,54,51,0.8785951327433629,0.9444444444444444,-0.06584931170108155
MA  138,CHE 105,562,475,60,53,0.8451957295373665,0.8833333333333333,-0.03813760379596676
EE  416G,EE  599,294,291,55,53,0.9897959183673469,0.9636363636363636,0.026159554730983303
CHE 442G,CHE 410G,39,29,49,37,0.7435897435897436,0.7551020408163265,-0.011512297226582868
A&S 100,BIO 303,4356,3679,53,50,0.8445821854912764,0.9433962264150944,-0.09881404092381796
COM 101,MAS 101,5766,4459,52,35,0.7733263961151579,0.6730769230769231,0.10024947303823473
BIO 150,MA  114,2306,1720,47,43,0.7458803122289679,0.9148936170212766,-0.1690133047923087
GRN 250,ECO 202,3329,2867,62,56,0.8612195854610994,0.9032258064516129,-0.04200622099051343
MA  214,MNG 211,1547,1057,30,18,0.6832579185520362,0.6,0.08325791855203624
FAM 252,PHI 130,1658,1561,41,37,0.9414957780458384,0.9024390243902439,0.03905675365559447
A-S 001,A-S 130,315,284,118,97,0.9015873015873016,0.8220338983050848,0.07955340328221683
CE  211,MA  213,635,550,332,289,0.8661417322834646,0.8704819277108434,-0.004340195427378846
MUS 271,MUS 262,461,398,58,52,0.8633405639913232,0.896551724137931,-0.033211160146607854
CS  275,MUS 100,1383,1118,32,25,0.8083875632682574,0.78125,0.027137563268257447
BIO 103,HIS 112,4623,3894,146,127,0.8423101881894873,0.8698630136986302,-0.027552825509142842
PS  240,ECO 201,1018,824,73,57,0.8094302554027505,0.7808219178082192,0.028608337594531297
MUS 272,MUS 273,42,36,376,339,0.8571428571428571,0.901595744680851,-0.044452887537993924
GEO 160,GEN 100,4880,4017,32,19,0.823155737704918,0.59375,0.229405737704918
SOC 350,SOC 235,1548,1340,85,71,0.8656330749354005,0.8352941176470589,0.030338957288341684
HHS 241,CHE 230,429,425,140,140,0.9906759906759907,1.0,-0.009324009324009341
UK  120,PSY 100,229,189,61,50,0.8253275109170306,0.819672131147541,0.005655379769489599
MGT 301,MUS 100,11431,10415,331,312,0.9111188872364623,0.9425981873111783,-0.031479300074716
KHP 445,CHE 104,718,679,56,53,0.9456824512534819,0.9464285714285714,-0.0007461201750894597
SW  450,SW  444,432,421,47,47,0.9745370370370371,1.0,-0.02546296296296291
MA  193,MNG 264,1838,1237,59,34,0.6730141458106638,0.576271186440678,0.09674295936998578
CME 471,CHE 446G,26,26,86,85,1.0,0.9883720930232558,0.011627906976744207
STA 200,PS  240,4752,4225,66,62,0.8890993265993266,0.9393939393939394,-0.05029461279461289
SPA 310,SPA 312,996,952,76,70,0.9558232931726908,0.9210526315789473,0.034770661593743424
CHE 232,PHY 242,5026,3635,158,132,0.7232391563867887,0.8354430379746836,-0.11220388158789485
CD  481,CD  571,1,1,103,102,1.0,0.9902912621359223,0.009708737864077666
ARC 354,ARC 333,35,35,39,38,1.0,0.9743589743589743,0.02564102564102566
MGT 301,B&E 105,5833,5212,1866,1788,0.893536773529916,0.9581993569131833,-0.06466258338326725
MUC 173,MUS 001,35,34,49,49,0.9714285714285714,1.0,-0.02857142857142858
AFS 214,AFS 213,0,0,172,162,NaN,0.9418604651162791,NaN
COM 101,UK  100,8819,7116,76,56,0.8068942056922553,0.7368421052631579,0.07005210042909749
MUS 302,MUS 304,101,93,46,42,0.9207920792079208,0.9130434782608695,0.007748600947051321
KHP 125,MA  109,531,509,35,32,0.9585687382297552,0.9142857142857143,0.04428302394404093
ASC 102,WRD 111,506,423,76,65,0.8359683794466403,0.8552631578947368,-0.019294778448096572
HON 101,MA  137,647,635,56,55,0.98145285935085,0.9821428571428571,-0.0006899977920070688
ECO 401,MGT 320,2098,1650,56,45,0.786463298379409,0.8035714285714286,-0.01710813019201962
CPH 440,CPH 202,167,162,41,41,0.9700598802395209,1.0,-0.029940119760479056
EPE 301,FAM 252,834,789,30,28,0.9460431654676259,0.9333333333333333,0.012709832134292554
CS  221,MA  110,2130,1836,37,21,0.8619718309859155,0.5675675675675675,0.2944042634183479
BAE 103,PHY 241,300,252,42,40,0.84,0.9523809523809523,-0.11238095238095236
SPA 203,ENG 104,410,389,80,75,0.948780487804878,0.9375,0.011280487804878003
PS  391,PHI 120,1520,1317,32,32,0.8664473684210526,1.0,-0.13355263157894737
GER 101,CHE 107,1757,1525,54,53,0.8679567444507683,0.9814814814814815,-0.1135247370307132
CLA 131,MGT 450,8774,8548,36,36,0.9742420788693869,1.0,-0.02575792113061315
CHE 111,MUC 187,15226,11402,38,29,0.7488506502035991,0.7631578947368421,-0.014307244533243058
MA  193,PHY 231,8320,6216,960,740,0.7471153846153846,0.7708333333333334,-0.023717948717948745
PGY 206,PSY 314,4419,3434,32,25,0.7770988911518443,0.78125,-0.004151108848155727
KHP 107,ANA 109,478,419,33,29,0.8765690376569037,0.8787878787878788,-0.0022188411309750355
ANA 209,PHI 305,6168,4377,121,102,0.7096303501945526,0.8429752066115702,-0.13334485641701765
PSY 215,ECO 202,4632,3968,51,46,0.8566493955094991,0.9019607843137255,-0.04531138880422636
CHE 113,TA  110,6906,6006,76,62,0.8696785403996524,0.8157894736842105,0.05388906671544191
PHY 211,HON 201,1843,1569,45,45,0.8513293543136191,1.0,-0.1486706456863809
CSD 378,EDS 516,174,173,107,107,0.9942528735632183,1.0,-0.005747126436781658
EE  532,EE  491,18,17,38,37,0.9444444444444444,0.9736842105263158,-0.0292397660818714
COM 252,MA  213,10116,9174,104,96,0.9068801897983393,0.9230769230769231,-0.01619673327858384
CPH 201,WRD 110,2026,1855,201,171,0.9155972359328727,0.8507462686567164,0.06485096727615625
HES 100,NFS 301,896,855,38,37,0.9542410714285714,0.9736842105263158,-0.019443139097744422
CHE 105,SPA 310,20276,14253,35,29,0.7029492996646282,0.8285714285714286,-0.12562212890680047
ANA 209,PHY 211,5893,4142,413,351,0.70286780926523,0.8498789346246973,-0.14701112535946737
ME  205,MA  322,1689,1508,40,39,0.8928359976317347,0.975,-0.08216400236826527
MA  193,COM 101,7761,5784,397,298,0.7452647854657904,0.7506297229219143,-0.005364937456123875
A-S 200,ENG 280,1793,1655,31,30,0.9230340211935304,0.967741935483871,-0.0447079142903406
MUS 100,STA 381,12590,11573,30,30,0.9192216044479746,1.0,-0.08077839555202537
A&S 100,CE  106,6045,5021,42,38,0.8306038047973532,0.9047619047619048,-0.07415809996455158
BIO 148,CLA 131,8326,6489,555,435,0.779365841940908,0.7837837837837838,-0.0044179418428758055
KHP 300,KHP 190,2013,1909,254,249,0.9483358171882762,0.9803149606299213,-0.0319791434416451
B&E 201,CIS 110,1552,1444,55,49,0.9304123711340206,0.8909090909090909,0.03950328022492977
ANA 109,HON 101,2105,1620,32,31,0.7695961995249406,0.96875,-0.19915380047505937
CHE 113,DHN 212,5833,5114,151,119,0.8767358134750557,0.7880794701986755,0.08865634327638017
KHP 380,EDC 317,523,516,552,549,0.9866156787762906,0.9945652173913043,-0.007949538615013685
CHE 105,TAD 140,12434,8921,56,42,0.7174682322663665,0.75,-0.03253176773363353
MA  109,DSP 120,6609,4547,156,108,0.6880012104705704,0.6923076923076923,-0.0043064818371219005
STA 210,FR  102,18876,16608,79,74,0.8798474253019708,0.9367088607594937,-0.05686143545752287
ENG 211,ENG 330,1128,935,88,77,0.8289007092198581,0.875,-0.046099290780141855
ECO 402,ACC 301,1647,1360,46,45,0.8257437765634487,0.9782608695652174,-0.15251709300176874
A&S 100,COM 281,6113,5084,44,38,0.831670211025683,0.8636363636363636,-0.0319661526106807
PHI 130,CHE 230,4829,4197,46,45,0.8691240422447711,0.9782608695652174,-0.10913682732044627
NFS 814,NFS 808,0,0,40,40,NaN,1.0,NaN
MGT 320,FIN 405,1500,1485,35,34,0.99,0.9714285714285714,0.018571428571428572
PS  210,CIS 111,2917,2577,213,193,0.8834418923551595,0.9061032863849765,-0.02266139402981704
ART 191,MA  114,1236,1149,60,59,0.9296116504854369,0.9833333333333333,-0.05372168284789636
CHE 232,NFS 302,1590,1015,33,18,0.6383647798742138,0.5454545454545454,0.09291023441966839
MUS 100,ENG 211,9301,8527,49,48,0.9167831415976777,0.9795918367346939,-0.06280869513701615
CIS 111,BIO 208,9720,9195,30,29,0.9459876543209876,0.9666666666666667,-0.020679012345679038
ICT 115,EGR 103,38,35,32,32,0.9210526315789473,1.0,-0.07894736842105265
CHE 107,BAE 103,7585,5465,164,133,0.7205009887936717,0.8109756097560976,-0.09047462096242587
DIS 300,ACC 407,1803,1701,106,103,0.9434276206322796,0.9716981132075472,-0.028270492575267592
COM 199,PHY 242,341,336,30,30,0.9853372434017595,1.0,-0.014662756598240456
CLA 131,PSY 459,9012,8715,42,40,0.9670439414114514,0.9523809523809523,0.014662989030499118
ENG 280,COM 252,2787,2508,58,52,0.8998923573735199,0.896551724137931,0.0033406332355888635
ACC 407,DIS 300,406,363,106,89,0.8940886699507389,0.839622641509434,0.05446602844130488
KHP 110,CHE 107,1689,1556,77,75,0.9212551805802249,0.974025974025974,-0.05277079344574909
ENG 107,PSY 313,3610,3172,36,34,0.8786703601108034,0.9444444444444444,-0.06577408433364107
BIO 153,MUS 100,1926,1821,90,87,0.9454828660436138,0.9666666666666667,-0.021183800623052917
ENG 230,SPA 202,5180,4631,66,59,0.894015444015444,0.8939393939393939,7.605007605004932e-5
ENT 110,PSY 100,1323,1134,87,78,0.8571428571428571,0.896551724137931,-0.039408866995073955
HHS 356,PHY 211,160,159,170,170,0.99375,1.0,-0.006249999999999978
ME  101,EGR 120,561,453,36,33,0.8074866310160428,0.9166666666666666,-0.10918003565062384
STA 210,KHP 101,17783,15661,42,32,0.8806725524377215,0.7619047619047619,0.1187677905329596
CHE 552,CHE 441G,57,49,43,33,0.8596491228070176,0.7674418604651163,0.09220726234190124
AEC 305,MA  162,1464,1249,77,61,0.8531420765027322,0.7922077922077922,0.06093428429493997
MSE 201,CME 432,771,612,43,43,0.7937743190661478,1.0,-0.20622568093385218
CLD 225,CLD 340,268,252,33,33,0.9402985074626866,1.0,-0.05970149253731338
B&E 104,WRD 203,1092,1089,228,227,0.9972527472527473,0.9956140350877193,0.001638712165027978
MKT 450,MKT 330,1508,1500,384,377,0.9946949602122016,0.9817708333333334,0.012924126878868236
PHI 343,PHI 260,841,665,35,28,0.7907253269916765,0.8,-0.00927467300832352
MA  193,EGR 102,720,477,1253,975,0.6625,0.7781324820430966,-0.11563248204309662
ECO 202,B&E 102,8433,6769,398,387,0.8026799478240246,0.9723618090452262,-0.16968186122120155
CIS 110,ENG 171,6426,5786,32,29,0.9004046062869592,0.90625,-0.005845393713040825
ISP 599,CME 599,3850,3773,66,66,0.98,1.0,-0.020000000000000018
BIO 152,HIS 121,3564,2862,31,19,0.803030303030303,0.6129032258064516,0.19012707722385136
CPH 330,CPH 472,15,15,42,41,1.0,0.9761904761904762,0.023809523809523836
STA 210,B&E 201,11134,9719,94,80,0.8729118016885217,0.851063829787234,0.02184797190128762
GEO 109,B&E 105,2168,1907,42,39,0.8796125461254612,0.9285714285714286,-0.048958882445967356
COM 252,EGR 101,1632,1489,105,94,0.9123774509803921,0.8952380952380953,0.017139355742296858
KHP 577,KHP 300,1261,1222,219,209,0.9690721649484536,0.954337899543379,0.01473426540507461
GER 101,PS  101,1730,1506,81,72,0.8705202312138728,0.8888888888888888,-0.018368657675016054
SOC 255,BIO 350,494,461,39,36,0.9331983805668016,0.9230769230769231,0.010121457489878471
JOU 303,JOU 531,217,210,64,64,0.967741935483871,1.0,-0.032258064516129004
CME 599,CME 433,69,67,116,116,0.9710144927536232,1.0,-0.02898550724637683
NUR 882,HSE 101,586,568,32,30,0.9692832764505119,0.9375,0.03178327645051193
AEC 324,AEC 445G,729,717,44,43,0.9835390946502057,0.9772727272727273,0.006266367377478432
MA  201,EDS 513,2192,1896,91,82,0.864963503649635,0.9010989010989011,-0.03613539744926608
A-H 106,ENG 104,1254,1054,176,150,0.8405103668261563,0.8522727272727273,-0.011762360446570974
DHN 101,MGT 491,3450,3286,48,47,0.952463768115942,0.9791666666666666,-0.026702898550724607
A&S 100,WRD 110,3555,2994,854,735,0.8421940928270042,0.860655737704918,-0.018461644877913796
ISC 331,LIN 211,445,428,36,34,0.9617977528089887,0.9444444444444444,0.017353308364544295
HMT 350,ACC 202,295,294,35,32,0.9966101694915255,0.9142857142857143,0.08232445520581122
CIS 110,ANT 102,9198,8195,135,118,0.890954555338117,0.8740740740740741,0.016880481264042846
UK  101,HON 141,5530,5180,35,34,0.9367088607594937,0.9714285714285714,-0.03471971066907775
B&E 201,ENG 107,1563,1450,44,43,0.927703134996801,0.9772727272727273,-0.04956959227592628
MUC 157,MUS 270,115,113,31,30,0.9826086956521739,0.967741935483871,0.014866760168302906
CHE 231,HIS 109,7070,6538,47,40,0.9247524752475248,0.851063829787234,0.07368864546029075
ENG 207,COM 252,1302,1221,33,32,0.9377880184331797,0.9696969696969697,-0.03190895126379001
CSD 481,CSD 483,1,0,106,105,0.0,0.9905660377358491,-0.9905660377358491
EGR 199,ART 191,1470,1292,41,27,0.8789115646258503,0.6585365853658537,0.2203749792599966
BIO 148,ECO 202,8820,6881,61,43,0.7801587301587302,0.7049180327868853,0.07524069737184491
GEO 235,CHE 105,243,187,46,33,0.7695473251028807,0.717391304347826,0.052156020755054655
DIS 300,MKT 320,1772,1675,69,67,0.9452595936794582,0.9710144927536232,-0.02575489907416495
FIN 423,FIN 430,718,638,183,179,0.8885793871866295,0.9781420765027322,-0.08956268931610267
HHS 101,MA  109,949,921,135,125,0.9704952581664911,0.9259259259259259,0.04456933224056514
NFS 346,NFS 408G,214,209,58,58,0.9766355140186916,1.0,-0.02336448598130836
MA  109,UKC 180,6281,4554,131,99,0.7250437828371279,0.7557251908396947,-0.0306814080025668
ECO 201,PHA 200,9449,8269,64,59,0.8751190602180124,0.921875,-0.046755939781987554
SOC 235,UK  101,1759,1587,42,36,0.9022171688459352,0.8571428571428571,0.045074311703078074
KHP 350,KHP 340,980,915,220,208,0.9336734693877551,0.9454545454545454,-0.011781076066790352
PHI 100,PSY 215,6586,5613,152,126,0.8522623747342849,0.8289473684210527,0.023315006313232245
FIN 470,FIN 460,34,29,36,34,0.8529411764705882,0.9444444444444444,-0.09150326797385622
COM 252,EGR 102,1627,1484,110,99,0.9121081745543946,0.9,0.012108174554394613
SPA 211,CHE 113,1634,1543,83,79,0.9443084455324358,0.9518072289156626,-0.007498783383226848
PSY 100,COM 287,24498,20431,102,86,0.8339864478732958,0.8431372549019608,-0.009150807028664998
STA 291,BCH 401G,8151,6651,55,54,0.8159735001840265,0.9818181818181818,-0.16584468163415533
AN  300,WRD 203,4527,4057,122,110,0.8961784846476696,0.9016393442622951,-0.005460859614625502
FOR 250,FOR 260,16,15,88,78,0.9375,0.8863636363636364,0.051136363636363646
PSY 333,PSY 223,887,811,41,38,0.9143179255918827,0.926829268292683,-0.012511342700800232
A-S 101,A-S 130,314,281,330,276,0.8949044585987261,0.8363636363636363,0.05854082223508983
MGT 340,MKT 310,5245,5099,945,910,0.9721639656816016,0.9629629629629629,0.009201002718638662
LIN 211,HIS 108,3749,3266,33,27,0.8711656441717791,0.8181818181818182,0.052983825989960875
SOC 339,PSY 395,2654,2376,39,39,0.8952524491333835,1.0,-0.10474755086661647
MUS 171,MUP 114,734,570,36,25,0.776566757493188,0.6944444444444444,0.08212231304874362
LIN 211,ISC 161,3297,2888,290,257,0.8759478313618441,0.8862068965517241,-0.010259065189880068
COM 482,COM 581,450,424,48,45,0.9422222222222222,0.9375,0.004722222222222183
GWS 200,ANT 160,1909,1707,127,114,0.894185437401781,0.8976377952755905,-0.0034523578738094862
FR  101,PHI 130,2086,1744,41,35,0.8360498561840843,0.8536585365853658,-0.017608680401281496
MAT 470,MAT 340,175,163,85,78,0.9314285714285714,0.9176470588235294,0.013781512605042012
PHY 232,EE  380,4614,3871,93,85,0.8389683571738188,0.9139784946236559,-0.07501013744983709
WRD 111,APP 200,11281,10512,53,49,0.9318322843719529,0.9245283018867925,0.0073039824851603985
EQM 101,MA  123,605,515,81,70,0.8512396694214877,0.8641975308641975,-0.012957861442709828
PS  101,MA  162,9049,7493,170,156,0.8280472980439828,0.9176470588235294,-0.08959976077954657
BIO 148,MA  112,5322,4074,135,82,0.7655016910935738,0.6074074074074074,0.1580942836861664
PHI 130,MA  109,4369,3803,506,439,0.8704509040970474,0.8675889328063241,0.0028619712907232975
ANT 101,CIS 111,2444,2160,138,123,0.88379705400982,0.8913043478260869,-0.007507293816266913
AST 191,PS  372,7038,5554,54,49,0.7891446433645922,0.9074074074074074,-0.11826276404281522
COM 281,MA  109,2702,2585,132,125,0.956698741672835,0.946969696969697,0.009729044703137957
SOC 101,COM 281,16148,14026,142,124,0.8685905375278672,0.8732394366197183,-0.004648899091851066
KHP 120,PHY 231,4791,4504,66,64,0.9400960133583803,0.9696969696969697,-0.02960095633858939
AST 191,KHP 101,7002,5527,32,25,0.7893459011710939,0.78125,0.008095901171093933
CS  115,CHE 111,3300,2278,30,20,0.6903030303030303,0.6666666666666666,0.023636363636363678
BIO 102,COM 281,6720,5521,49,43,0.821577380952381,0.8775510204081632,-0.055973639455782265
EDP 203,STA 210,765,728,48,44,0.9516339869281045,0.9166666666666666,0.034967320261437895
CIS 111,BIO 152,9560,9038,190,186,0.945397489539749,0.9789473684210527,-0.033549878881303674
WRD 110,UKC 190,5541,4926,39,38,0.8890092041147807,0.9743589743589743,-0.08534977024419366
PS  210,MGT 301,3826,3254,91,86,0.8504966021955045,0.945054945054945,-0.09455834285944054
BIO 111,ENG 230,1681,1596,153,149,0.9494348602022605,0.9738562091503268,-0.024421348948066246
ENG 230,NUR 873,4083,3639,38,38,0.8912564290962528,1.0,-0.1087435709037472
MUC 192,MA  113,1119,1081,42,41,0.966041108132261,0.9761904761904762,-0.010149368058215202
GLY 110,MA  193,3476,2971,46,40,0.8547180667433832,0.8695652173913043,-0.014847150647921081
UK  101,ECO 201,24894,23342,385,360,0.9376556599983932,0.935064935064935,0.002590724933458133
CHE 232,BIO 350,4841,3511,125,82,0.7252633753356744,0.656,0.0692633753356744
SW  430,SW  421,10,10,347,341,1.0,0.9827089337175793,0.01729106628242072
GEN 100,ECO 202,3543,3250,34,31,0.91730172170477,0.9117647058823529,0.005537015822417057
CIS 300,B&E 105,2767,2678,497,487,0.9678352005782436,0.9798792756539235,-0.01204407507567995
BIO 103,A&S 100,11325,9426,318,219,0.832317880794702,0.6886792452830188,0.1436386355116832
EE  491,EE  567,187,186,41,41,0.9946524064171123,1.0,-0.005347593582887722
GLY 110,COM 281,3550,3031,33,28,0.8538028169014085,0.8484848484848485,0.0053179684165599594
CS  101,FAM 251,3571,3065,40,36,0.8583029963595632,0.9,-0.041697003640436825
GEO 109,BIO 103,2089,1849,121,97,0.8851124940162757,0.8016528925619835,0.08345960145429221
HIS 109,CHE 108,4463,3770,32,29,0.8447232803047278,0.90625,-0.061526719695272236
KHP 120,CHE 233,4806,4518,51,50,0.9400749063670412,0.9803921568627451,-0.040317250495703894
EDC 343,EDC 347,121,121,85,83,1.0,0.9764705882352941,0.02352941176470591
CHE 107,MA  322,13029,9120,31,27,0.6999769744416302,0.8709677419354839,-0.17099076749385367
MA  111,GEO 135,3607,3021,33,26,0.8375381203215969,0.7878787878787878,0.04965933244280907
MA  111,MAS 201,9556,8087,52,42,0.8462745918794474,0.8076923076923077,0.038582284187139715
SOC 305,SOC 303,340,301,72,56,0.8852941176470588,0.7777777777777778,0.107516339869281
CE  461G,CE  509,198,186,30,30,0.9393939393939394,1.0,-0.06060606060606055
MUS 170,MUP 114,685,543,39,33,0.7927007299270074,0.8461538461538461,-0.05345311622683879
HIS 108,A-H 105,6787,5507,51,43,0.8114041550022101,0.8431372549019608,-0.031733099899750705
ME  220,ME  205,1717,955,208,132,0.5562026790914385,0.6346153846153846,-0.07841270552394608
CHE 111,BIO 148,7307,5337,3472,2673,0.7303955111536883,0.7698732718894009,-0.03947776073571263
ANT 160,HES 100,12314,11133,129,118,0.9040929023875264,0.9147286821705426,-0.01063577978301622
CLM 353,HHS 102,86,85,55,55,0.9883720930232558,1.0,-0.011627906976744207
COM 281,ANA 109,1469,1394,47,46,0.9489448604492853,0.9787234042553191,-0.02977854380603384
STA 381,CE  351,1501,1312,96,83,0.8740839440373085,0.8645833333333334,0.00950061070397512
ECO 410,MGT 499,859,760,32,32,0.8847497089639115,1.0,-0.11525029103608853
CPH 330,CPH 476G,51,51,36,35,1.0,0.9722222222222222,0.02777777777777779
BAE 305,BAE 599,165,161,39,37,0.9757575757575757,0.9487179487179487,0.027039627039627034
GLY 120,MKT 300,1463,1294,52,46,0.8844839371155161,0.8846153846153846,-0.0001314474998684867
MA  322,MA  330,2617,2080,55,37,0.7948032097821933,0.6727272727272727,0.12207593705492059
KHP 220,KHP 200,649,624,44,43,0.9614791987673343,0.9772727272727273,-0.01579352850539295
KHP 220,KHP 190,576,554,99,96,0.9618055555555556,0.9696969696969697,-0.007891414141414144
SOC 339,PSY 430,2297,2063,43,41,0.8981279930343927,0.9534883720930233,-0.05536037905863056
ENG 107,COM 249,3614,3182,55,46,0.8804648588821251,0.8363636363636363,0.0441012225184888
PSY 216,GEO 130,2650,2181,40,37,0.8230188679245283,0.925,-0.10198113207547177
ENG 230,GLY 110,3233,2874,62,57,0.8889576244973708,0.9193548387096774,-0.030397214212306567
CHE 104,SPA 103,2305,1558,41,30,0.6759219088937093,0.7317073170731707,-0.055785408179461426
CLA 131,BIO 153,1826,1734,152,142,0.9496166484118291,0.9342105263157895,0.015406122096039643
FIN 450,FIN 432,311,302,36,36,0.9710610932475884,1.0,-0.02893890675241162
BIO 152,BIO 148,5964,4871,41,32,0.8167337357478203,0.7804878048780488,0.03624593086977146
MGT 410,DIS 300,422,419,161,158,0.9928909952606635,0.9813664596273292,0.011524535633334332
DHN 311,PHY 211,505,451,73,70,0.8930693069306931,0.958904109589041,-0.06583480265834796
ENG 230,PSY 223,5105,4561,141,129,0.8934378060724779,0.9148936170212766,-0.02145581094879867
CE  403,CE  401,68,68,51,49,1.0,0.9607843137254902,0.039215686274509776
FIN 430,FIN 452,41,40,54,53,0.975609756097561,0.9814814814814815,-0.005871725383920556
MA  194,CS  215,5209,4069,509,418,0.781148013054329,0.8212180746561886,-0.04007006160185955
ID  264,ID  263,0,0,75,69,NaN,0.92,NaN
CLA 135,BIO 148,1736,1337,64,54,0.7701612903225806,0.84375,-0.07358870967741937
COM 313,ECO 391,1400,1258,37,32,0.8985714285714286,0.8648648648648649,0.033706563706563664
DHN 241,CHE 230,1005,801,164,156,0.7970149253731343,0.9512195121951219,-0.15420458682198757
MKT 300,SPA 210,13306,12295,59,58,0.9240192394408537,0.9830508474576272,-0.05903160801677343
MKT 450,MKT 420,331,329,34,33,0.9939577039274925,0.9705882352941176,0.023369468633374857
ACC 201,ENG 104,4816,2941,51,30,0.6106727574750831,0.5882352941176471,0.022437463357436016
KHP 230,STA 291,1351,1310,72,72,0.9696521095484826,1.0,-0.030347890451517423
A&S 150,COM 101,1018,910,34,28,0.8939096267190569,0.8235294117647058,0.0703802149543511
MA  162,MA  123,7041,5903,160,129,0.8383752307910808,0.80625,0.03212523079108076
B&E 103,COM 252,2699,2695,106,106,0.9985179696183771,1.0,-0.0014820303816228675
ARC 212,PHY 151,197,167,287,250,0.8477157360406091,0.8710801393728222,-0.023364403332213124
CHE 110,BIO 148,589,485,136,120,0.8234295415959253,0.8823529411764706,-0.058923399580545266
HIS 108,GEO 109,2722,2295,69,49,0.84313005143277,0.7101449275362319,0.13298512389653805
PSY 100,PHY 211,24603,20508,160,149,0.8335568833069138,0.93125,-0.09769311669308622
COM 287,EGR 102,745,685,47,42,0.9194630872483222,0.8936170212765957,0.02584606597172645
ACC 418,ACC 301,1618,1361,48,31,0.8411619283065513,0.6458333333333334,0.19532859497321797
SPA 202,BIO 152,3939,3640,142,134,0.9240924092409241,0.9436619718309859,-0.019569562590061818
KHP 210,MA  109,1738,1689,35,33,0.9718066743383199,0.9428571428571428,0.02894953148117707
MSE 201,PHY 241,1083,862,129,108,0.7959372114496768,0.8372093023255814,-0.041272090875904666
PS  210,STA 291,2336,1932,59,57,0.827054794520548,0.9661016949152542,-0.13904690039470624
LIN 211,PSY 311,3746,3259,36,34,0.8699946609717032,0.9444444444444444,-0.07444978347274123
CHE 111,FR  106,14679,11030,31,24,0.7514135840316097,0.7741935483870968,-0.022779964355487015
CHE 231,ANT 160,6937,6408,180,170,0.9237422516938157,0.9444444444444444,-0.02070219275062868
EGR 103,PHY 242,1398,1356,75,74,0.9699570815450643,0.9866666666666667,-0.016709585121602366
CLA 131,MUS 140,7485,7279,39,38,0.9724782899131597,0.9743589743589743,-0.0018806844458146843
COM 101,GEO 130,9686,7683,155,116,0.7932066900681396,0.7483870967741936,0.044819593293946025
MSE 201,CHE 107,806,653,406,317,0.8101736972704715,0.7807881773399015,0.029385519930570037
EES 110,HIS 108,1265,1085,33,30,0.857707509881423,0.9090909090909091,-0.05138339920948609
MA  111,TA  126,7245,6123,47,36,0.8451345755693582,0.7659574468085106,0.07917712876084759
PSY 100,FIN 300,24702,20617,51,40,0.8346287749979758,0.7843137254901961,0.05031504950777976
HIS 108,PHI 120,7196,5890,299,254,0.8185102834908282,0.8494983277591973,-0.030988044268369097
AEC 302,AEC 306,486,465,37,37,0.9567901234567902,1.0,-0.043209876543209846
MUS 100,CS  221,12734,11685,74,71,0.9176221140254437,0.9594594594594594,-0.04183734543401574
CHE 113,FR  201,10147,8849,49,41,0.8720804178574948,0.8367346938775511,0.03534572397994373
